condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
3,8,1050,300,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,7,1820,0,1921-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
3,10,2800,580,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
5,7,2140,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98010
3,8,2430,0,2010-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,6,940,0,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
4,7,1140,930,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,7,1510,0,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,1890,660,1982-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
3,7,700,0,1948-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,6,1150,0,1910-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,2340,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
3,7,1510,0,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1590,480,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98039
4,7,1050,100,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
5,7,1470,720,1929-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
2,7,1480,500,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,6,960,0,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,8,1380,800,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,8,2560,0,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,7,1540,730,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
3,7,3550,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,8,1330,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
3,8,2110,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
3,11,2270,1200,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,860,690,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002014,98107
3,6,570,0,1936-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
3,9,2030,0,2013-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
3,7,1500,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,6,920,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,7,1040,430,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,7,1150,0,1917-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,11,4180,0,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001998,98038
3,7,1690,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
5,8,1240,910,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,10,1730,600,1964-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002000,98144
4,7,2350,330,1943-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001965,98056
3,8,1320,420,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,7,1080,240,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,9,3150,0,2014-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
5,7,2050,430,1913-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,8,1790,1540,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1010,0,1971-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,9,2730,2190,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,1200,370,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
3,10,3190,390,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
4,8,2220,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
3,7,1010,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98032
4,7,860,580,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1230,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,8,1280,430,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,8,1680,710,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
3,9,2200,640,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
3,9,2300,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,7,1360,910,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,9,2290,0,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
4,7,970,360,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
2,7,1200,0,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
4,7,1580,580,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
4,7,1120,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1200,890,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
3,8,1470,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,2270,0,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
5,11,2540,1560,1934-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001979,98040
4,6,720,720,1917-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
4,7,1200,0,1962-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98007
3,7,860,860,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
3,6,930,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,8,2400,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,8,1960,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
3,8,1260,630,1964-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1590,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
4,9,2590,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,7,860,0,1927-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,1270,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,8,1130,0,2010-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,8,1860,0,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,7,1802,0,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
5,12,3420,1060,1902-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98112
4,7,940,370,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,9,2320,0,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,7,1130,0,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
3,8,1230,950,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,5,1830,0,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,8,1470,870,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,10,2830,0,2014-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,6,900,710,1956-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
3,10,2290,120,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
3,8,1930,730,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002006,98004
3,7,1030,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002009,98055
3,9,1150,240,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,6,1220,360,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
3,8,1730,600,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001988,98198
3,9,1540,0,2011-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98122
5,8,1570,0,1908-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
5,8,1640,1300,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,7,1240,0,1947-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,7,1050,360,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
4,8,1410,780,1979-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,7,3040,0,1999-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
3,7,1080,780,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,7,870,820,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
4,7,1900,0,1958-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,8,1600,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,6,2530,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,8,1860,0,2014-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,8,2090,300,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001998,98105
3,9,3100,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,8,1350,1300,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
3,7,1140,380,1945-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
3,6,930,580,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,8,1960,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,7,1290,980,1973-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
4,7,910,0,1939-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
4,8,1300,800,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
3,6,1000,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,7,1630,1130,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,8,2840,0,2001-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1860,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
4,8,1920,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
4,6,840,0,1937-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98070
3,7,2390,0,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002007,98092
5,7,2100,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,8,2430,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,8,1280,600,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
3,7,1350,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98045
3,9,2160,0,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98092
4,7,900,530,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
4,7,2840,0,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
4,7,2510,0,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
4,7,1690,0,1913-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
3,8,1930,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,6,720,0,1941-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98126
3,11,2990,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,7,2300,0,1905-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,4,460,0,1937-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
4,7,890,350,1906-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,8,1900,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98045
3,8,1260,860,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,8,1700,740,1929-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
3,8,2820,480,1933-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001984,98040
4,7,1180,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98148
3,5,520,0,1930-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,7,1260,810,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
4,7,1360,890,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,8,2050,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
4,7,1310,0,1926-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
4,7,1250,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,1290,840,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
4,7,1250,1000,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98116
3,7,970,910,1904-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,7,1520,0,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
3,10,4010,0,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98004
3,8,1660,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,10,3400,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
5,8,1380,940,1946-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98199
4,9,2540,1200,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,1810,0,1960-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
5,10,1990,1180,1900-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98109
4,7,1290,390,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,6,930,0,1911-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,8,2390,0,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
4,7,1680,1000,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98107
4,8,1790,0,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
3,7,1150,530,1997-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
4,8,1570,0,1931-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,1630,600,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98109
3,6,1260,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98022
3,7,1190,600,1985-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,7,1520,920,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
5,8,1650,760,1910-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1780,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
3,7,1900,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
5,6,960,0,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
5,7,1640,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,6,850,0,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98198
4,7,1900,250,1926-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,7,2780,0,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
5,7,1030,0,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
4,7,1330,600,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
4,8,1700,380,1940-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
3,10,3520,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,6,890,0,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
4,7,930,710,1926-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
4,11,3820,1040,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98040
3,7,1040,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98146
3,9,2820,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,8,1320,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,8,2590,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98125
2,7,1180,360,1989-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98023
4,7,960,0,1969-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,7,1190,0,1986-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98055
4,9,2770,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98029
4,7,1060,0,1983-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98038
3,11,4010,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,7,1140,0,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
3,6,1910,0,1934-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,9,2340,0,1990-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
4,7,740,430,1903-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
3,7,1290,0,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,8,1810,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,7,910,910,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,8,1270,950,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,9,3830,0,1977-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001999,98027
3,9,2920,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98019
3,8,2630,0,2004-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98072
3,7,1320,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98031
5,7,1400,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98003
3,7,1600,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98178
3,7,1090,400,1976-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98058
3,8,2170,0,2012-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,8,1090,190,2005-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98177
4,7,1620,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,9,1580,1050,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
3,7,1240,0,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98005
5,7,820,480,1919-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,8,1230,1200,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001970,98040
4,7,1890,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
3,8,1890,0,1978-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98074
3,7,2440,0,1949-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,1340,440,1972-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98034
3,10,2830,0,1998-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98075
4,7,1690,800,1952-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
4,7,1560,0,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,7,1980,0,2012-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
3,8,2070,0,1988-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,8,1490,0,1975-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
3,8,2420,670,1992-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
4,7,1220,360,1961-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98011
3,11,3390,1800,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002000,98040
3,9,2692,0,2007-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98030
3,8,1740,0,2000-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98065
4,7,1050,890,1927-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1290,860,1991-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98106
3,7,1320,0,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98008
4,10,3360,0,1994-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98077
3,7,1100,750,1959-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98155
4,8,2480,400,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
4,7,1420,1000,1965-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98188
4,7,1520,500,1929-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,6,2280,0,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,9,3010,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
4,8,2550,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98002
3,7,1540,0,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,8,2280,0,1984-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
3,7,2450,0,2006-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98042
5,7,1720,1230,1918-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98144
3,6,690,0,1928-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
4,6,800,0,1919-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98108
3,4,1470,0,1932-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
3,8,1840,0,1993-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98045
3,7,1170,0,1968-01-01 00:00:00.000000000,1970-01-01 00:00:00.000001986,98055
4,7,1544,800,1921-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
4,6,830,400,1924-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98103
5,7,1150,0,1966-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98053
3,6,1140,0,1942-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
3,7,1260,400,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98136
3,7,980,100,1919-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98115
3,7,1420,300,1950-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98105
3,6,590,0,1953-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98133
3,9,1090,200,2008-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98119
4,7,1480,0,1967-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,7,1400,1200,1981-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98027
3,8,2040,0,1987-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98052
4,7,970,0,1980-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98056
3,7,1760,860,1957-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98117
3,9,4170,390,1995-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98006
4,7,1750,0,1951-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98166
3,9,3620,0,2003-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002009,98177
3,7,1660,0,2002-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98059
4,6,1020,340,1944-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98168
4,9,2044,0,1996-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98033
3,8,1340,1030,1926-01-01 00:00:00.000000000,1970-01-01 00:00:00.000002003,98107
4,7,1170,0,1925-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98118
3,7,1100,560,1963-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98001
4,7,2020,0,1955-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000000,98028
